year,month,rank_Fq_12,nstocks,ret_vw
2018,2,5,1193,-3.9555
2018,2,6,854,-4.6373
2018,2,7,338,-4.8674
2018,3,1,594,-1.8712
2018,3,2,927,-1.2740
2018,3,3,1224,-2.4798
2018,3,4,1422,-2.1820
2018,3,5,1190,-1.2111
2018,3,6,857,-0.8402
2018,3,7,345,-1.5498
2018,4,1,527,-0.4095
2018,4,2,835,0.4116
2018,4,3,1117,-0.4683
2018,4,4,1265,0.9844
2018,4,5,1058,0.4918
2018,4,6,756,0.8228
2018,4,7,300,1.1687
2018,5,1,579,4.6540
2018,5,2,936,1.7872
2018,5,3,1274,4.6153
2018,5,4,1387,2.6900
2018,5,5,1193,3.3175
2018,5,6,848,2.2008
2018,5,7,329,4.3271
2018,6,1,578,0.7771
2018,6,2,934,2.5575
2018,6,3,1280,0.6975
2018,6,4,1397,1.0601
2018,6,5,1208,0.7774
2018,6,6,848,0.7465
2018,6,7,341,0.3203
2018,7,1,496,2.6506
2018,7,2,817,2.9668
2018,7,3,1118,2.9512
2018,7,4,1238,4.4707
2018,7,5,1085,3.0179
2018,7,6,719,2.6735
2018,7,7,306,1.6958
2018,8,1,588,4.2112
2018,8,2,934,3.5835
2018,8,3,1257,7.2538
2018,8,4,1352,4.3439
2018,8,5,1202,3.3862
2018,8,6,800,1.9987
2018,8,7,347,1.1795
2018,9,1,588,-0.4850
2018,9,2,937,0.1821
2018,9,3,1255,1.1048
2018,9,4,1356,1.1799
2018,9,5,1212,0.5592
2018,9,6,805,0.9361
2018,9,7,343,1.5766
2018,10,1,517,-10.0314
2018,10,2,815,-5.6640
2018,10,3,1147,-6.8037
2018,10,4,1247,-8.1830
2018,10,5,1096,-8.1067
2018,10,6,730,-7.8822
2018,10,7,295,-10.0917
2018,11,1,584,2.6234
2018,11,2,903,3.9011
2018,11,3,1263,-0.0706
2018,11,4,1369,2.4393
2018,11,5,1239,2.3878
2018,11,6,821,1.8547
2018,11,7,356,-1.0832
2018,12,1,582,-9.9379
2018,12,2,902,-9.1898
2018,12,3,1266,-9.1845
2018,12,4,1367,-9.2584
2018,12,5,1243,-8.3620
2018,12,6,828,-9.6548
2018,12,7,363,-10.2521
2019,1,1,517,9.6773
2019,1,2,797,8.1914
2019,1,3,1133,7.9080
2019,1,4,1227,7.5249
2019,1,5,1138,8.3637
2019,1,6,733,9.0252
2019,1,7,318,9.3496
2019,2,1,567,5.4921
2019,2,2,891,5.1147
2019,2,3,1251,4.6879
2019,2,4,1351,3.5870
2019,2,5,1251,3.6408
2019,2,6,831,4.1689
2019,2,7,381,4.4831
2019,3,1,567,-0.3538
2019,3,2,885,1.4909
2019,3,3,1253,2.2900
2019,3,4,1353,1.8598
2019,3,5,1247,1.4841
2019,3,6,828,2.6160
2019,3,7,384,1.8791
2019,4,1,509,4.4792
2019,4,2,768,2.0625
2019,4,3,1110,3.3717
2019,4,4,1244,3.0267
2019,4,5,1119,4.0998
2019,4,6,716,4.2375
2019,4,7,333,2.1014
2019,5,1,563,-9.7040
2019,5,2,882,-6.9284
2019,5,3,1249,-6.3517
2019,5,4,1386,-6.5293
2019,5,5,1248,-6.6326
2019,5,6,816,-7.6737
2019,5,7,381,-8.6510
2019,6,1,564,9.4069
2019,6,2,884,8.2503
2019,6,3,1264,7.7581
2019,6,4,1394,7.4719
2019,6,5,1252,7.3201
2019,6,6,820,7.9449
2019,6,7,382,8.1125
2019,7,1,490,1.6241
2019,7,2,763,0.5685
2019,7,3,1106,0.5384
2019,7,4,1251,1.0333
2019,7,5,1117,1.4778
2019,7,6,728,0.8079
2019,7,7,337,0.1312
2019,8,1,673,-5.6946
2019,8,2,931,-1.3339
2019,8,3,1281,-1.4476
2019,8,4,1354,-1.7418
2019,8,5,1196,-0.9124
2019,8,6,767,-1.6482
2019,8,7,344,-3.6701
2019,9,1,686,0.2498
2019,9,2,933,0.4740
2019,9,3,1280,1.0477
2019,9,4,1357,1.7224
2019,9,5,1198,1.6728
2019,9,6,770,1.6934
2019,9,7,346,1.7000
2019,10,1,609,4.5552
2019,10,2,818,0.9294
2019,10,3,1158,0.8404
2019,10,4,1212,2.0700
2019,10,5,1083,1.6859
2019,10,6,685,2.8995
2019,10,7,321,1.4984
2019,11,1,699,7.0973
2019,11,2,977,4.9459
2019,11,3,1316,3.5522
2019,11,4,1350,3.7840
2019,11,5,1166,2.6802
2019,11,6,733,4.0675
2019,11,7,337,3.2586
2019,12,1,710,2.8377
2019,12,2,994,2.3312
2019,12,3,1322,2.4301
2019,12,4,1354,2.6413
2019,12,5,1160,3.1156
2019,12,6,724,4.0202
2019,12,7,336,3.0165
2020,1,1,653,-1.4571
2020,1,2,907,-1.0530
2020,1,3,1201,-0.8220
2020,1,4,1212,0.0072
2020,1,5,1021,0.5920
2020,1,6,625,1.7104
2020,1,7,283,-0.5440
2020,2,1,745,-6.3995
2020,2,2,1027,-6.9743
2020,2,3,1342,-7.4404
2020,2,4,1335,-7.6684
2020,2,5,1120,-7.7180
2020,2,6,678,-7.5321
2020,2,7,297,-8.2847
2020,3,1,756,-17.9874
2020,3,2,1043,-15.7442
2020,3,3,1344,-15.3892
2020,3,4,1331,-11.6797
2020,3,5,1124,-8.8838
2020,3,6,680,-8.2897
2020,3,7,292,-12.1440
2020,4,1,700,14.4986
2020,4,2,964,13.3635
2020,4,3,1209,13.7652
2020,4,4,1195,12.8306
2020,4,5,958,14.8566
2020,4,6,543,13.9339
2020,4,7,202,16.7062
2020,5,1,784,10.2058
2020,5,2,1109,7.7661
2020,5,3,1365,7.0152
2020,5,4,1325,6.2176
2020,5,5,1055,4.3218
2020,5,6,609,4.9237
2020,5,7,218,2.4154
2020,6,1,787,4.6612
2020,6,2,1110,2.8227
2020,6,3,1376,1.7159
2020,6,4,1326,2.1908
2020,6,5,1054,3.3092
2020,6,6,611,5.5012
2020,6,7,218,-1.0150
2020,7,1,713,5.8620
2020,7,2,983,5.0505
2020,7,3,1229,5.2540
2020,7,4,1163,7.4744
2020,7,5,876,8.1653
2020,7,6,473,4.7248
2020,7,7,153,3.2968
2020,8,1,821,6.7364
2020,8,2,1114,5.7870
2020,8,3,1405,8.5482
2020,8,4,1306,8.2060
2020,8,5,948,7.8780
2020,8,6,535,8.4682
2020,8,7,179,4.0302
2020,9,1,820,-2.7351
2020,9,2,1126,-1.8749
2020,9,3,1400,-3.6581
2020,9,4,1313,-2.9753
2020,9,5,957,-4.3710
2020,9,6,534,-5.0750
2020,9,7,180,-3.3446
2020,10,1,714,-1.1111
2020,10,2,1014,-1.4307
2020,10,3,1293,-1.9894
2020,10,4,1219,-2.2746
2020,10,5,850,-3.4058
2020,10,6,456,-3.6874
2020,10,7,153,-2.9553
2020,11,1,807,18.3192
2020,11,2,1130,13.7724
2020,11,3,1426,15.2251
2020,11,4,1331,10.1162
2020,11,5,991,10.8637
2020,11,6,547,9.7942
2020,11,7,195,8.3336
2020,12,1,812,8.0261
2020,12,2,1132,6.1645
2020,12,3,1423,5.2253
2020,12,4,1339,3.5527
2020,12,5,995,4.2416
2020,12,6,560,5.5875
2020,12,7,208,2.5359
2021,1,1,729,1.6720
2021,1,2,1013,0.3936
2021,1,3,1290,0.1792
2021,1,4,1207,-1.0936
2021,1,5,894,0.6501
2021,1,6,498,0.7636
2021,1,7,185,-1.0060
2021,2,1,785,8.5428
2021,2,2,1109,4.9466
2021,2,3,1405,3.7439
2021,2,4,1329,0.5111
2021,2,5,1054,0.1153
2021,2,6,636,-1.8062
2021,2,7,258,0.1684
2021,3,1,783,-1.1412
2021,3,2,1105,1.1221
2021,3,3,1411,2.5356
2021,3,4,1337,3.2522
2021,3,5,1063,3.0984
2021,3,6,645,3.6717
2021,3,7,262,4.6613
2021,4,1,685,2.4212
2021,4,2,995,2.6094
2021,4,3,1246,4.3083
2021,4,4,1212,5.3680
2021,4,5,957,4.3014
2021,4,6,588,4.7142
2021,4,7,241,3.3760
2021,5,1,721,-0.7917
2021,5,2,1061,1.0429
2021,5,3,1357,0.1273
2021,5,4,1319,-0.2081
2021,5,5,1117,0.6909
2021,5,6,738,-0.7680
2021,5,7,320,0.0263
2021,6,1,718,3.4954
2021,6,2,1056,3.8559
2021,6,3,1358,3.3052
2021,6,4,1325,3.4105
2021,6,5,1129,3.7643
2021,6,6,744,4.4782
2021,6,7,330,2.5816
2021,7,1,604,-3.7334
2021,7,2,884,-0.4464
2021,7,3,1178,0.6799
2021,7,4,1173,2.6897
2021,7,5,996,2.4492
2021,7,6,661,2.1268
2021,7,7,303,1.1084
2021,8,1,654,0.6583
2021,8,2,960,2.4771
2021,8,3,1277,2.6387
2021,8,4,1316,2.9135
2021,8,5,1121,2.8253
2021,8,6,809,3.5809
2021,8,7,382,2.1810
2021,9,1,651,-1.4584
2021,9,2,954,-3.6984
2021,9,3,1282,-4.3049
2021,9,4,1310,-5.5487
2021,9,5,1137,-5.0792
2021,9,6,830,-4.5903
2021,9,7,398,-4.6476
2021,10,1,532,3.9849
2021,10,2,804,5.4356
2021,10,3,1102,6.3912
2021,10,4,1167,6.0352
2021,10,5,1049,7.1498
2021,10,6,778,7.5947
2021,10,7,389,6.2788
2021,11,1,572,-9.1710
2021,11,2,856,-3.4460
2021,11,3,1183,-1.1579
2021,11,4,1298,-1.5216
2021,11,5,1216,-0.1860
2021,11,6,937,1.3585
2021,11,7,503,0.0604
2021,12,1,562,1.8110
2021,12,2,858,2.0147
2021,12,3,1177,2.8514
2021,12,4,1299,4.3750
2021,12,5,1222,4.5424
2021,12,6,949,1.6024
2021,12,7,508,2.5523
2022,1,1,438,-6.0308
2022,1,2,709,-6.9181
2022,1,3,1008,-7.2124
2022,1,4,1164,-6.7606
2022,1,5,1129,-6.0219
2022,1,6,905,-7.7219
2022,1,7,479,-7.0480
2022,2,1,534,-1.1515
2022,2,2,820,-1.8504
2022,2,3,1143,-2.5528
2022,2,4,1303,-1.9574
2022,2,5,1239,-1.8491
2022,2,6,995,-3.1105
2022,2,7,541,-4.4351
2022,3,1,542,1.5928
2022,3,2,822,4.4346
2022,3,3,1147,3.7456
2022,3,4,1311,3.6781
2022,3,5,1241,3.8959
2022,3,6,993,5.1991
2022,3,7,543,4.1562
2022,4,1,466,-10.8473
2022,4,2,701,-8.8425
2022,4,3,1016,-10.1197
2022,4,4,1178,-7.6306
2022,4,5,1109,-8.8606
2022,4,6,916,-11.3798
2022,4,7,488,-7.4150
2022,5,1,578,-5.2060
2022,5,2,825,-3.8630
2022,5,3,1141,-0.6173
2022,5,4,1312,-0.0127
2022,5,5,1228,0.2330
2022,5,6,1012,-2.5066
2022,5,7,534,3.2372
2022,6,1,580,-6.9981
2022,6,2,828,-3.5524
2022,6,3,1144,-7.9221
2022,6,4,1307,-7.6332
2022,6,5,1228,-7.4371
2022,6,6,1016,-9.7379
2022,6,7,533,-10.5486
2022,7,1,491,11.2862
2022,7,2,694,8.4426
2022,7,3,1000,9.2113
2022,7,4,1150,7.3669
2022,7,5,1087,9.5667
2022,7,6,901,14.0171
2022,7,7,482,8.0537
2022,8,1,674,-1.5989
2022,8,2,855,-2.5854
2022,8,3,1143,-3.3175
2022,8,4,1241,-3.2323
2022,8,5,1173,-4.2005
2022,8,6,956,-4.3656
2022,8,7,510,-3.1554
2022,9,1,686,-8.8304
2022,9,2,869,-9.3750
2022,9,3,1150,-9.5513
2022,9,4,1245,-9.5820
2022,9,5,1181,-9.2938
2022,9,6,952,-9.0753
2022,9,7,512,-8.4057
2022,10,1,630,6.2855
2022,10,2,786,5.8314
2022,10,3,1021,8.7116
2022,10,4,1096,7.4544
2022,10,5,1069,7.4914
2022,10,6,831,3.9806
2022,10,7,450,13.5217
2022,11,1,741,3.2633
2022,11,2,948,3.4334
2022,11,3,1175,5.5970
2022,11,4,1235,6.0571
2022,11,5,1145,6.4084
2022,11,6,883,3.7379
2022,11,7,480,5.3180
2022,12,1,754,-5.7342
2022,12,2,963,-5.8452
2022,12,3,1186,-4.9461
2022,12,4,1240,-5.0954
2022,12,5,1150,-4.8275
2022,12,6,879,-9.8286
2022,12,7,481,-3.8986
2023,1,1,713,10.4254
2023,1,2,912,8.9784
2023,1,3,1083,7.4956
2023,1,4,1089,7.2113
2023,1,5,988,4.1309
2023,1,6,728,10.2585
2023,1,7,380,3.0550
2023,2,1,827,-2.3782
2023,2,2,1028,-3.7175
2023,2,3,1253,-1.3878
2023,2,4,1219,-1.3991
2023,2,5,1093,-2.8170
2023,2,6,801,0.2539
2023,2,7,428,-4.3355
2023,3,1,823,3.5763
2023,3,2,1035,4.1304
2023,3,3,1261,4.4031
2023,3,4,1234,6.6399
2023,3,5,1089,4.3851
2023,3,6,798,2.7458
2023,3,7,427,0.6868
2023,4,1,772,-1.7737
2023,4,2,947,-1.4309
2023,4,3,1134,-0.6092
2023,4,4,1106,1.8195
2023,4,5,961,0.9878
2023,4,6,684,-2.9153
2023,4,7,361,1.8841
2023,5,1,859,-1.6855
2023,5,2,1091,3.0226
2023,5,3,1305,1.4652
2023,5,4,1259,2.1580
2023,5,5,1097,0.1864
2023,5,6,787,2.4653
2023,5,7,407,-5.8589
2023,6,1,857,5.8588
2023,6,2,1084,7.5329
2023,6,3,1315,7.3203
2023,6,4,1271,6.4447
2023,6,5,1111,6.6233
2023,6,6,799,9.2349
2023,6,7,407,7.8140
2023,7,1,738,4.1400
2023,7,2,958,3.8930
2023,7,3,1130,2.7886
2023,7,4,1115,3.0371
2023,7,5,957,2.7341
2023,7,6,682,3.7299
2023,7,7,356,3.8171
2023,8,1,853,-5.0708
2023,8,2,1103,-2.5965
2023,8,3,1298,-2.0404
2023,8,4,1252,-1.3435
2023,8,5,1087,-1.2836
2023,8,6,753,-1.8294
2023,8,7,391,0.7714
2023,9,1,853,-7.1958
2023,9,2,1102,-7.4569
2023,9,3,1293,-5.2985
2023,9,4,1261,-5.1843
2023,9,5,1102,-4.5427
2023,9,6,758,-3.6987
2023,9,7,394,0.3206
2023,10,1,742,-7.9453
2023,10,2,976,-4.8463
2023,10,3,1168,-3.8769
2023,10,4,1147,-0.5383
2023,10,5,1003,-2.1379
2023,10,6,673,-4.2538
2023,10,7,353,-6.6922
2023,11,1,787,13.3977
2023,11,2,1088,12.6278
2023,11,3,1315,11.3618
2023,11,4,1344,8.9099
2023,11,5,1135,8.1116
2023,11,6,791,8.1890
2023,11,7,407,4.0133
2023,12,1,787,13.2293
2023,12,2,1084,8.6709
2023,12,3,1318,6.3989
2023,12,4,1350,5.4545
2023,12,5,1136,4.2720
2023,12,6,798,6.4629
2023,12,7,414,3.6349
2024,1,1,703,-6.1391
2024,1,2,943,1.2324
2024,1,3,1196,-0.4574
2024,1,4,1215,2.8314
2024,1,5,1039,1.6398
2024,1,6,719,1.9615
2024,1,7,360,1.2154
2024,2,1,754,3.1793
2024,2,2,1013,8.4779
2024,2,3,1330,5.3712
2024,2,4,1361,6.8559
2024,2,5,1170,6.8967
2024,2,6,847,6.4106
2024,2,7,431,5.6339
2024,3,1,747,3.0883
2024,3,2,1010,3.6524
2024,3,3,1339,2.1965
2024,3,4,1362,3.2307
2024,3,5,1171,3.3288
2024,3,6,851,3.5553
2024,3,7,436,4.1244
2024,4,1,655,-7.8225
2024,4,2,892,-6.6297
2024,4,3,1196,-4.5257
2024,4,4,1257,-4.8297
2024,4,5,1059,-4.3272
2024,4,6,754,-4.3893
2024,4,7,370,-3.2647
2024,5,1,724,5.3310
2024,5,2,973,2.5676
2024,5,3,1344,2.9326
2024,5,4,1405,4.4343
2024,5,5,1195,4.2925
2024,5,6,869,5.6895
2024,5,7,420,2.4527
2024,6,1,720,-3.7023
2024,6,2,970,-0.7452
2024,6,3,1345,1.2152
2024,6,4,1399,1.9013
2024,6,5,1203,3.8465
2024,6,6,875,5.5127
2024,6,7,427,2.8904
2024,7,1,598,4.3479
2024,7,2,801,2.5635
2024,7,3,1142,4.3642
2024,7,4,1223,0.3668
2024,7,5,1072,-0.7100
2024,7,6,774,-0.0976
2024,7,7,383,0.0261
2024,8,1,683,-4.4725
2024,8,2,911,-0.1454
2024,8,3,1300,-0.6572
2024,8,4,1376,3.0134
2024,8,5,1191,1.9971
2024,8,6,852,2.9031
2024,8,7,418,2.4566
2024,9,1,672,0.8503
2024,9,2,910,2.3390
2024,9,3,1299,2.8513
2024,9,4,1379,0.9081
2024,9,5,1198,2.4501
2024,9,6,855,3.3459
2024,9,7,419,3.1181
2024,10,1,550,-5.3271
2024,10,2,760,-2.3529
2024,10,3,1143,-2.8015
2024,10,4,1242,-2.9187
2024,10,5,1096,-2.1252
2024,10,6,784,1.8651
2024,10,7,376,-0.4204
2024,11,1,595,6.3910
2024,11,2,862,9.0378
2024,11,3,1245,6.8891
2024,11,4,1378,4.7112
2024,11,5,1199,6.4156
2024,11,6,891,7.3724
2024,11,7,438,7.1920
2024,12,1,598,-7.9427
2024,12,2,868,-4.1422
2024,12,3,1241,-1.1509
2024,12,4,1386,-3.5281
2024,12,5,1199,-4.9014
2024,12,6,890,-2.7080
2024,12,7,436,-1.9173
2025,1,1,520,4.6250
2025,1,2,765,2.8138
2025,1,3,1100,2.5308
2025,1,4,1251,2.2697
2025,1,5,1081,3.7818
2025,1,6,805,1.5602
2025,1,7,393,5.9609
2025,2,1,586,-4.1734
2025,2,2,848,-4.8477
2025,2,3,1236,-3.5756
2025,2,4,1369,-3.0652
2025,2,5,1210,-0.3154
2025,2,6,903,-0.7127
2025,2,7,443,-3.8217
2025,3,1,585,-5.1693
2025,3,2,844,-5.6185
2025,3,3,1241,-5.7046
2025,3,4,1369,-5.1138
2025,3,5,1209,-4.9912
2025,3,6,902,-7.3641
2025,3,7,443,-8.9396
2025,4,1,518,0.5004
2025,4,2,765,-3.0116
2025,4,3,1109,-0.7825
2025,4,4,1247,1.5317
2025,4,5,1098,0.5591
2025,4,6,801,2.1110
2025,4,7,371,-2.3634
2025,5,1,573,3.1225
2025,5,2,853,7.4384
2025,5,3,1252,8.7722
2025,5,4,1385,9.0365
2025,5,5,1220,5.5863
2025,5,6,879,7.2422
2025,5,7,432,10.5425
2025,6,1,571,7.7946
2025,6,2,858,4.8930
2025,6,3,1257,6.2150
2025,6,4,1386,4.5772
2025,6,5,1228,5.7954
2025,6,6,886,6.4633
2025,6,7,438,7.8244
2025,7,1,458,1.4892
2025,7,2,731,0.2968
2025,7,3,1083,3.1266
2025,7,4,1221,2.1492
2025,7,5,1081,1.9705
2025,7,6,767,2.4902
2025,7,7,382,4.2065
2025,8,1,545,-2.1797
2025,8,2,858,4.5753
2025,8,3,1236,1.3266
2025,8,4,1328,0.9565
2025,8,5,1188,0.8843
2025,8,6,827,0.2076
2025,8,7,415,-0.8860
2025,9,1,544,2.7356
2025,9,2,866,3.9246
2025,9,3,1229,4.8390
2025,9,4,1333,4.5157
2025,9,5,1188,3.9750
2025,9,6,833,4.0951
2025,9,7,415,0.3539
2025,10,1,469,0.4704
2025,10,2,754,3.8019
2025,10,3,1094,2.4150
2025,10,4,1184,1.6559
2025,10,5,1084,2.8758
2025,10,6,759,3.3247
2025,10,7,387,0.4485
2025,11,1,528,-7.6843
2025,11,2,858,0.2537
2025,11,3,1218,-1.9879
2025,11,4,1322,-1.0353
2025,11,5,1198,-2.8091
2025,11,6,846,-0.0277
2025,11,7,440,0.1152
2025,12,1,530,-5.1685
2025,12,2,858,-1.3541
2025,12,3,1215,-0.4277
2025,12,4,1326,-0.9672
2025,12,5,1206,0.5674
2025,12,6,851,-0.4816
2025,12,7,442,0.9683
