year,month,rank_IA,nstocks,ret_vw
2022,6,10,501,-7.7808
2022,7,1,419,3.3807
2022,7,2,182,4.8090
2022,7,3,199,4.7146
2022,7,4,205,6.2416
2022,7,5,183,6.5749
2022,7,6,190,13.6834
2022,7,7,224,8.6334
2022,7,8,248,13.4296
2022,7,9,271,17.7989
2022,7,10,504,13.3935
2022,8,1,415,-2.3528
2022,8,2,180,-2.5665
2022,8,3,197,-1.9201
2022,8,4,203,-2.5140
2022,8,5,181,-3.6518
2022,8,6,189,-2.6665
2022,8,7,224,-5.0878
2022,8,8,247,-6.5929
2022,8,9,269,-4.4920
2022,8,10,504,-5.0429
2022,9,1,414,-8.5566
2022,9,2,179,-7.2158
2022,9,3,196,-9.5261
2022,9,4,202,-9.0819
2022,9,5,181,-6.5362
2022,9,6,188,-10.1832
2022,9,7,224,-9.9781
2022,9,8,247,-8.2772
2022,9,9,267,-9.9557
2022,9,10,504,-10.8066
2022,10,1,410,11.5125
2022,10,2,179,12.9901
2022,10,3,195,12.8071
2022,10,4,200,7.2048
2022,10,5,181,11.1110
2022,10,6,188,9.3940
2022,10,7,222,5.5265
2022,10,8,245,1.4456
2022,10,9,267,0.8710
2022,10,10,501,9.3315
2022,11,1,406,5.0721
2022,11,2,177,5.8706
2022,11,3,194,5.4777
2022,11,4,200,5.9804
2022,11,5,179,6.2239
2022,11,6,188,2.1467
2022,11,7,222,8.5369
2022,11,8,243,2.2753
2022,11,9,266,3.8505
2022,11,10,499,4.6614
2022,12,1,403,-4.6230
2022,12,2,177,-3.9617
2022,12,3,192,-2.6212
2022,12,4,199,-2.8658
2022,12,5,179,-4.5061
2022,12,6,188,-8.0718
2022,12,7,221,-6.1596
2022,12,8,242,-10.6950
2022,12,9,264,-8.0715
2022,12,10,499,-8.1397
2023,1,1,399,6.8759
2023,1,2,177,0.0462
2023,1,3,191,2.1003
2023,1,4,198,4.6568
2023,1,5,178,4.4770
2023,1,6,188,7.3623
2023,1,7,221,5.8260
2023,1,8,240,12.7496
2023,1,9,262,12.2106
2023,1,10,498,13.2217
2023,2,1,396,-1.7780
2023,2,2,176,-2.1812
2023,2,3,191,-3.3845
2023,2,4,198,-1.3633
2023,2,5,178,-4.8971
2023,2,6,188,-0.6937
2023,2,7,219,-2.9617
2023,2,8,240,0.0321
2023,2,9,262,-4.5384
2023,2,10,495,0.7372
2023,3,1,392,-0.0732
2023,3,2,174,0.8951
2023,3,3,191,2.5095
2023,3,4,198,2.7056
2023,3,5,178,2.7382
2023,3,6,187,7.3792
2023,3,7,218,9.3514
2023,3,8,238,2.9187
2023,3,9,259,4.6837
2023,3,10,492,6.7189
2023,4,1,390,0.7123
2023,4,2,172,-0.6824
2023,4,3,189,2.5363
2023,4,4,197,3.4357
2023,4,5,177,1.5932
2023,4,6,185,1.5187
2023,4,7,216,2.8875
2023,4,8,236,-4.7844
2023,4,9,258,-0.7831
2023,4,10,490,-2.4277
2023,5,1,390,-1.7426
2023,5,2,172,-5.3271
2023,5,3,188,-3.9595
2023,5,4,196,-3.3801
2023,5,5,176,-1.2488
2023,5,6,185,0.7739
2023,5,7,214,4.7807
2023,5,8,235,3.7061
2023,5,9,258,4.9268
2023,5,10,488,10.6695
2023,6,1,387,5.4839
2023,6,2,172,4.4200
2023,6,3,187,6.1364
2023,6,4,192,7.1035
2023,6,5,176,8.2714
2023,6,6,185,7.7679
2023,6,7,214,4.9154
2023,6,8,235,10.3908
2023,6,9,258,7.4936
2023,6,10,485,8.3057
2023,7,1,723,3.4433
2023,7,2,264,5.3948
2023,7,3,211,1.8443
2023,7,4,202,2.3720
2023,7,5,157,5.1497
2023,7,6,178,1.2845
2023,7,7,192,4.5701
2023,7,8,247,1.7567
2023,7,9,252,4.2325
2023,7,10,379,5.9202
2023,8,1,717,-5.7814
2023,8,2,261,-2.1724
2023,8,3,210,-1.2865
2023,8,4,202,-2.5378
2023,8,5,157,2.1671
2023,8,6,178,-2.2856
2023,8,7,191,-2.6978
2023,8,8,246,-1.9462
2023,8,9,252,-2.9046
2023,8,10,376,-0.9084
2023,9,1,712,-5.7213
2023,9,2,258,-4.1995
2023,9,3,210,-5.3620
2023,9,4,201,-6.5247
2023,9,5,155,-4.3285
2023,9,6,178,-4.5836
2023,9,7,189,-2.4438
2023,9,8,245,-4.5407
2023,9,9,252,-4.3632
2023,9,10,373,-6.9273
2023,10,1,704,-7.6668
2023,10,2,257,-5.1499
2023,10,3,210,-1.1072
2023,10,4,200,-2.2744
2023,10,5,155,-3.4961
2023,10,6,177,-2.1981
2023,10,7,189,-3.9085
2023,10,8,244,1.6984
2023,10,9,251,-2.7035
2023,10,10,372,-8.9563
2023,11,1,696,9.3188
2023,11,2,254,4.8753
2023,11,3,210,5.0090
2023,11,4,198,9.8451
2023,11,5,155,6.7030
2023,11,6,177,6.7126
2023,11,7,189,8.3872
2023,11,8,241,9.8518
2023,11,9,250,10.9948
2023,11,10,368,15.5918
2023,12,1,687,9.4152
2023,12,2,254,7.8480
2023,12,3,208,6.3034
2023,12,4,197,2.6534
2023,12,5,154,4.1034
2023,12,6,176,4.8857
2023,12,7,189,6.5563
2023,12,8,241,2.9797
2023,12,9,248,8.0117
2023,12,10,365,7.7644
2024,1,1,679,-1.2997
2024,1,2,253,0.1874
2024,1,3,206,2.5586
2024,1,4,195,-1.0855
2024,1,5,153,1.1996
2024,1,6,175,1.5445
2024,1,7,189,-1.0849
2024,1,8,241,3.4869
2024,1,9,248,1.2420
2024,1,10,362,3.4993
2024,2,1,677,7.2057
2024,2,2,249,3.6742
2024,2,3,204,3.3169
2024,2,4,195,1.8701
2024,2,5,153,3.6642
2024,2,6,175,4.8418
2024,2,7,189,2.8007
2024,2,8,239,8.3786
2024,2,9,247,5.1063
2024,2,10,361,14.5637
2024,3,1,667,1.9692
2024,3,2,247,5.9432
2024,3,3,204,3.4692
2024,3,4,195,-0.3244
2024,3,5,153,4.3944
2024,3,6,173,5.8726
2024,3,7,189,2.9088
2024,3,8,239,2.7249
2024,3,9,246,2.4211
2024,3,10,361,3.8424
2024,4,1,660,-10.1747
2024,4,2,245,-4.3576
2024,4,3,202,-3.2583
2024,4,4,194,-3.1835
2024,4,5,153,1.2258
2024,4,6,173,-2.8752
2024,4,7,189,-4.4532
2024,4,8,238,-5.6700
2024,4,9,246,-6.6936
2024,4,10,360,-5.1340
2024,5,1,654,1.1363
2024,5,2,242,2.6858
2024,5,3,201,3.1895
2024,5,4,194,6.0809
2024,5,5,153,4.0895
2024,5,6,173,1.5943
2024,5,7,188,4.0632
2024,5,8,236,5.3684
2024,5,9,246,3.2514
2024,5,10,358,10.6129
2024,6,1,644,1.5467
2024,6,2,241,-0.2735
2024,6,3,199,3.9744
2024,6,4,193,4.3757
2024,6,5,153,2.9254
2024,6,6,173,-0.3200
2024,6,7,187,-0.0765
2024,6,8,235,5.0476
2024,6,9,246,3.3547
2024,6,10,355,7.6363
2024,7,1,662,6.8809
2024,7,2,268,-3.6984
2024,7,3,216,2.8710
2024,7,4,188,2.8168
2024,7,5,159,4.8259
2024,7,6,199,2.6015
2024,7,7,173,5.4958
2024,7,8,209,-0.3773
2024,7,9,239,-2.1657
2024,7,10,390,-0.6338
2024,8,1,655,2.7261
2024,8,2,266,1.7053
2024,8,3,213,2.9201
2024,8,4,188,3.3216
2024,8,5,159,0.5316
2024,8,6,199,2.2732
2024,8,7,173,0.9241
2024,8,8,209,0.1324
2024,8,9,238,0.2279
2024,8,10,387,5.0927
2024,9,1,645,1.6245
2024,9,2,264,2.1692
2024,9,3,210,1.7940
2024,9,4,188,3.0489
2024,9,5,159,0.6426
2024,9,6,199,2.2239
2024,9,7,173,3.3056
2024,9,8,209,1.0311
2024,9,9,238,2.0894
2024,9,10,384,5.4750
2024,10,1,639,-2.0502
2024,10,2,262,6.6420
2024,10,3,206,-1.3080
2024,10,4,188,-2.5574
2024,10,5,159,-1.3583
2024,10,6,199,-1.4182
2024,10,7,173,-3.3709
2024,10,8,208,0.5081
2024,10,9,237,-3.0800
2024,10,10,382,-1.3714
2024,11,1,636,3.0192
2024,11,2,259,6.1877
2024,11,3,204,2.7954
2024,11,4,187,4.7922
2024,11,5,159,6.2191
2024,11,6,199,6.2824
2024,11,7,169,7.4845
2024,11,8,208,4.6646
2024,11,9,235,6.6671
2024,11,10,381,10.4616
2024,12,1,632,-6.5476
2024,12,2,258,-3.3694
2024,12,3,202,-5.7429
2024,12,4,185,4.3454
2024,12,5,158,-6.2132
2024,12,6,199,-6.9389
2024,12,7,169,-7.9704
2024,12,8,207,-0.8333
2024,12,9,234,-1.2751
2024,12,10,380,-1.1883
2025,1,1,622,6.6692
2025,1,2,256,-7.7997
2025,1,3,201,4.0714
2025,1,4,183,-1.7793
2025,1,5,157,3.9051
2025,1,6,198,2.1091
2025,1,7,168,5.0299
2025,1,8,206,6.1805
2025,1,9,234,3.3359
2025,1,10,380,6.5122
2025,2,1,619,0.1080
2025,2,2,256,1.9091
2025,2,3,200,3.6588
2025,2,4,183,-0.8167
2025,2,5,156,0.5816
2025,2,6,197,-1.7762
2025,2,7,168,-1.0352
2025,2,8,203,-5.9775
2025,2,9,234,-4.2457
2025,2,10,377,-5.9140
2025,3,1,610,-3.9170
2025,3,2,254,-12.3785
2025,3,3,199,-2.9587
2025,3,4,181,-7.4950
2025,3,5,156,-2.0386
2025,3,6,195,-2.3684
2025,3,7,168,-3.0606
2025,3,8,202,-6.0270
2025,3,9,234,-6.1231
2025,3,10,373,-9.6093
2025,4,1,605,-0.9863
2025,4,2,253,-0.3577
2025,4,3,198,-4.9050
2025,4,4,181,1.2738
2025,4,5,156,-7.2807
2025,4,6,195,-2.2981
2025,4,7,168,-2.7613
2025,4,8,202,0.3940
2025,4,9,233,0.8247
2025,4,10,370,4.9219
2025,5,1,592,7.5907
2025,5,2,253,21.2800
2025,5,3,196,1.8270
2025,5,4,181,2.7293
2025,5,5,154,3.3573
2025,5,6,194,2.9114
2025,5,7,166,3.9474
2025,5,8,201,5.5325
2025,5,9,233,9.7450
2025,5,10,365,8.1146
2025,6,1,585,2.6673
2025,6,2,252,14.2831
2025,6,3,195,3.1762
2025,6,4,181,4.8600
2025,6,5,154,4.6966
2025,6,6,193,1.0688
2025,6,7,166,4.3856
2025,6,8,201,2.4122
2025,6,9,233,5.6686
2025,6,10,365,6.5066
2025,7,1,526,-0.2356
2025,7,2,259,1.9731
2025,7,3,186,0.5183
2025,7,4,190,1.4801
2025,7,5,171,-1.0615
2025,7,6,187,1.2861
2025,7,7,198,4.8606
2025,7,8,168,-1.4885
2025,7,9,229,3.6165
2025,7,10,451,6.1622
2025,8,1,519,2.5086
2025,8,2,254,2.0159
2025,8,3,184,3.9130
2025,8,4,190,3.6279
2025,8,5,171,3.6222
2025,8,6,186,5.9507
2025,8,7,195,0.0553
2025,8,8,164,4.9259
2025,8,9,228,3.1523
2025,8,10,450,-1.9931
2025,9,1,508,5.9517
2025,9,2,252,1.6431
2025,9,3,183,-0.5237
2025,9,4,189,-0.2098
2025,9,5,171,1.8886
2025,9,6,184,5.7496
2025,9,7,195,6.2282
2025,9,8,163,3.2214
2025,9,9,227,7.2101
2025,9,10,449,4.0350
2025,10,1,505,1.0398
2025,10,2,250,0.0438
2025,10,3,183,-1.0891
2025,10,4,187,3.2479
2025,10,5,170,-0.5480
2025,10,6,184,5.5881
2025,10,7,194,-1.6402
2025,10,8,162,-1.1846
2025,10,9,224,7.3284
2025,10,10,449,3.8853
2025,11,1,500,-0.5511
2025,11,2,249,5.2023
2025,11,3,182,1.3441
2025,11,4,186,1.9455
2025,11,5,170,-0.0949
2025,11,6,182,2.5307
2025,11,7,192,-3.1285
2025,11,8,162,3.3581
2025,11,9,223,1.7427
2025,11,10,447,-3.8714
2025,12,1,497,1.9402
2025,12,2,249,-1.1453
2025,12,3,179,0.7471
2025,12,4,186,1.5562
2025,12,5,168,0.4359
2025,12,6,181,-1.9352
2025,12,7,192,-0.7720
2025,12,8,162,-0.3581
2025,12,9,223,-0.6773
2025,12,10,447,-0.4668
